,Comm_10km,Comm_5km,Comm_3km,binomio,Group,LBCE,Genero,Especie,Estado,Localidade,mes,ano,sexo,trilha,LON,LAT,esforco_amostral,bioma,InfeccaoT_cruzi_Hemocultivo,Interpretacao_hemocultivo,Tipagem,InfeccaoT_cruzi_Ifat,Interpretacao_soro,Exame_fresco,Interpretacao_final,Infeccao_Leishmania,Interpretacao,Corpo,Cauda,Orelha,Pe_c_unha,Pe_s_unha,Peso,total_area_sqkm_Comm_3km,ForCov_Area_Sqkm_3km,ForCov_Prop_3km,Edge_length_km_3km,ForCov_5yrs_Area_Sqkm_3km,ForCov_5yrs_Prop_3km,Edge_5yrs_length_km_3km,ForLoss_Area_Sqkm_3km,Edge_length_change_km_3km,min_NDVI_3Km,mean_NDVI_3Km,max_NDVI_3Km,total_area_sqkm_Comm_5km,ForCov_Area_Sqkm_5km,ForCov_Prop_5km,Edge_length_km_5km,ForCov_5yrs_Area_Sqkm_5km,ForCov_5yrs_Prop_5km,Edge_5yrs_length_km_5km,ForLoss_Area_Sqkm_5km,Edge_length_change_km_5km,min_NDVI_5Km,mean_NDVI_5Km,max_NDVI_5Km,total_area_sqkm_Comm_10km,ForCov_Area_Sqkm_10km,ForCov_Prop_10km,Edge_length_km_10km,ForCov_5yrs_Area_Sqkm_10km,ForCov_5yrs_Prop_10km,Edge_5yrs_length_km_10km,ForLoss_Area_Sqkm_10km,Edge_length_change_km_10km,min_NDVI_10Km,mean_NDVI_10Km,max_NDVI_10Km,Corpo_median,Cauda_median,Peso_median,Vertebrate,Invertebrate,Plant,Seed,Fruit,Root,Leaf,Woody,Herbaceous,ForStrat.Value,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Shannon_H_3km,Menhinick_3km,Fisher_alpha_3km,FDis_3km,FRic_3km,RaoQ_3km,Riqueza_3km,FEve_3km,prev_3Km_final,prev_3Km_hemocultivo,Shannon_H_5km,Menhinick_5km,Fisher_alpha_5km,FDis_5km,FRic_5km,RaoQ_5km,Riqueza_5km,FEve_5km,prev_5Km_final,prev_5Km_hemocultivo,Shannon_H_10km,Menhinick_10km,Fisher_alpha_10km,FDis_10km,FRic_10km,RaoQ_10km,Riqueza_10km,FEve_10km,prev_10Km_final,prev_10Km_hemocultivo
142,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Didelphis_aurita,marsupial,5567,Didelphis,aurita,Minas_Gerais,Capitao_Andrade,7,2003,F,F,-41.87588889,-19.07722222,2110,Mata_Atlantica,negativo,negativo,NA,1_10,negativo,NA,negativo,NA,NA,NA,NA,NA,NA,NA,980,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
130,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Didelphis_aurita,marsupial,5568,Didelphis,aurita,Minas_Gerais,Capitao_Andrade,7,2003,F,F,-41.87588889,-19.07722222,2110,Mata_Atlantica,negativo,negativo,NA,negativo,negativo,NA,negativo,NA,NA,NA,NA,NA,NA,NA,820,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
135,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Didelphis_aurita,marsupial,5569,Didelphis,aurita,Minas_Gerais,Capitao_Andrade,7,2003,M,A,-41.82519444,-19.04205556,2110,Mata_Atlantica,negativo,negativo,NA,1_20,negativo,NA,negativo,NA,NA,NA,NA,NA,NA,NA,715,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
145,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Oligoryzomys_nigripes,rodent,5570,Oligoryzomys,nigripes,Minas_Gerais,Capitao_Andrade,7,2003,F,A,-41.82519444,-19.04205556,2110,Mata_Atlantica,negativo,negativo,NA,1_20,positivo,NA,positivo,NA,NA,91,113,17,26,25,30,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,90,117,20,0,0,1,0,0,0,0,0,0,G,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
146,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Oligoryzomys_nigripes,rodent,5571,Oligoryzomys,nigripes,Minas_Gerais,Capitao_Andrade,7,2003,M,B,-41.82358333,-19.04066667,2110,Mata_Atlantica,negativo,negativo,NA,negativo,negativo,NA,negativo,NA,NA,96,124,18,25,24,25,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,90,117,20,0,0,1,0,0,0,0,0,0,G,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
134,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Oligoryzomys_nigripes,rodent,5572,Oligoryzomys,nigripes,Minas_Gerais,Capitao_Andrade,7,2003,F,B,-41.82358333,-19.04066667,2110,Mata_Atlantica,negativo,negativo,NA,negativo,negativo,NA,negativo,NA,NA,89,101,15,25,24,25,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,90,117,20,0,0,1,0,0,0,0,0,0,G,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
148,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Rattus_rattus,rodent,5573,Rattus,rattus,Minas_Gerais,Capitao_Andrade,7,2003,NA,C,-41.81938889,-19.02147222,2110,Mata_Atlantica,negativo,negativo,NA,1_40,positivo,NA,positivo,NA,NA,NA,NA,NA,NA,NA,105,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,171,210,120,0,1,1,1,1,0,0,0,0,G,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
803,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Didelphis_aurita,marsupial,5574,Didelphis,aurita,Minas_Gerais,Capitao_Andrade,7,2003,F,I,-41.83305556,-19.03719444,2110,Mata_Atlantica,positivo,positivo,NA,1_80,positivo,NA,positivo,NA,NA,NA,NA,NA,NA,NA,790,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
804,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Thrichomys_apereoides,rodent,5575,Thrichomys,apereoides,Minas_Gerais,Capitao_Andrade,7,2003,M,I,-41.83305556,-19.03719444,2110,Mata_Atlantica,negativo,negativo,NA,negativo,negativo,NA,negativo,NA,NA,235,200,24,50,47,300,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,222,190,260,0,0,1,1,1,0,0,0,0,G,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
798,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Didelphis_aurita,marsupial,5576,Didelphis,aurita,Minas_Gerais,Capitao_Andrade,7,2003,F,C,-41.81938889,-19.02147222,2110,Mata_Atlantica,negativo,negativo,NA,negativo,negativo,NA,negativo,NA,NA,NA,NA,NA,NA,NA,610,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
797,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Didelphis_aurita,marsupial,5577,Didelphis,aurita,Minas_Gerais,Capitao_Andrade,7,2003,F,A,-41.82519444,-19.04205556,2110,Mata_Atlantica,negativo,negativo,NA,1_20,negativo,NA,negativo,NA,NA,NA,NA,NA,NA,NA,615,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
807,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Didelphis_aurita,marsupial,5578,Didelphis,aurita,Minas_Gerais,Capitao_Andrade,7,2003,F,F,-41.87588889,-19.07722222,2110,Mata_Atlantica,negativo,negativo,NA,1_10,negativo,NA,negativo,NA,NA,NA,NA,NA,NA,NA,805,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
800,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Calomys_cerqueirae,rodent,5579,Calomys,cerqueirae,Minas_Gerais,Capitao_Andrade,7,2003,M,F,-41.87588889,-19.07722222,2110,Mata_Atlantica,negativo,negativo,NA,negativo,negativo,NA,negativo,NA,NA,112,85,18,22,21,35,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,99,80,25,0,1,1,0,0,0,0,0,0,G,1,1,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
801,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Thrichomys_apereoides,rodent,5580,Thrichomys,apereoides,Minas_Gerais,Capitao_Andrade,7,2003,M,I,-41.83305556,-19.03719444,2110,Mata_Atlantica,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,230,22,53,49,280,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,222,190,260,0,0,1,1,1,0,0,0,0,G,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
799,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Marmosops_incanus,marsupial,5581,Marmosops,incanus,Minas_Gerais,Capitao_Andrade,7,2003,M,I,-41.83305556,-19.03719444,2110,Mata_Atlantica,negativo,negativo,NA,1_160,positivo,NA,positivo,NA,NA,130,181,27,22,20,35,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,155,191,55,0,1,1,0,1,0,0,0,0,Ar,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
811,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Oligoryzomys_nigripes,rodent,5582,Oligoryzomys,nigripes,Minas_Gerais,Capitao_Andrade,7,2003,M,G,-41.87708333,-19.07438889,2110,Mata_Atlantica,negativo,negativo,NA,negativo,negativo,NA,negativo,NA,NA,84,135,15,28,26,75,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,90,117,20,0,0,1,0,0,0,0,0,0,G,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
866,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Calomys_cerqueirae,rodent,5583,Calomys,cerqueirae,Minas_Gerais,Capitao_Andrade,7,2003,M,D,-41.82961111,-19.04369444,2110,Mata_Atlantica,negativo,negativo,NA,negativo,negativo,NA,negativo,NA,NA,NA,NA,NA,NA,NA,20,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,99,80,25,0,1,1,0,0,0,0,0,0,G,1,1,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
813,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Oligoryzomys_nigripes,rodent,5584,Oligoryzomys,nigripes,Minas_Gerais,Capitao_Andrade,7,2003,F,B,-41.82358333,-19.04066667,2110,Mata_Atlantica,negativo,negativo,NA,negativo,negativo,NA,negativo,NA,NA,NA,NA,NA,NA,NA,15,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,90,117,20,0,0,1,0,0,0,0,0,0,G,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
802,Capitao_Andrade_1,Capitao_Andrade_1,Capitao_Andrade_1,Oligoryzomys_nigripes,rodent,5585,Oligoryzomys,nigripes,Minas_Gerais,Capitao_Andrade,7,2003,M,A,-41.82519444,-19.04205556,2110,Mata_Atlantica,negativo,negativo,NA,negativo,negativo,NA,negativo,NA,NA,NA,NA,NA,NA,NA,30,80.7463561341999,10.10219305,0.125110203,206.6216682,11.6967754542034,0.144858245176016,240.46048034086,1.5945824042034,-33.83881214086,0.557154179,0.588661999,0.630979121,169.603514741,25.567002994808,0.15074571443027,474.123805133,27.266048251313,0.16076346234904,528.374552558,1.699045256505,-54.250747425,0.557154179,0.588661999,0.630979121,496.310376614,66.198515563018,0.133425910014242,1217.659770486,71.934526373047,0.144990416953279,1346.711075551,5.736010810029,-129.051305065,0.557154179,0.588661999,0.630979121,90,117,20,0,0,1,0,0,0,0,0,0,G,1,0,0,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739,1.807231,1.154701,2.741324,3.65583,12.37002,13.43882,8,0.8321896,0.3043478,0.06521739
